0,2020-04-01 10:26:27.127,UserAssert,onCreateAgent,"imageCount: 9, videoCount: 6, cloudCount: 14, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 10:26:28.330,UserAssert,syncDataFullStart,"imageCount: 9, videoCount: 6, cloudCount: 14, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 10:26:28.364,UserAssert,syncDataFullEnd,"imageCount: 9, videoCount: 6, cloudCount: 14, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 14:13:54.429,UserAssert,syncDataFullStart,"imageCount: 12, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 14:13:55.407,UserAssert,syncDataFullEnd,"imageCount: 12, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 17:19:27.642,UserAssert,onCreateAgent,"imageCount: 12, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 17:19:28.533,UserAssert,syncDataFullStart,"imageCount: 12, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 17:19:28.562,UserAssert,syncDataFullEnd,"imageCount: 12, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 17:40:52.534,UserAssert,syncDataFullStart,"imageCount: 12, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 17:40:53.094,UserAssert,syncDataFullEnd,"imageCount: 12, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 18:25:19.926,UserAssert,onCreateAgent,"imageCount: 14, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 18:25:22.797,UserAssert,syncDataFullStart,"imageCount: 14, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-01 18:25:22.839,UserAssert,syncDataFullEnd,"imageCount: 14, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 02:09:39.957,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 02:09:40.036,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 04:01:07.647,UserAssert,onCreateAgent,"imageCount: 15, videoCount: 6, cloudCount: 17, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 05:01:08.051,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 05:01:08.147,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 05:01:08.213,UserAssert,onCreateAgent,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 05:01:09.076,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 06:30:05.634,UserAssert,onCreateAgent,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 06:30:07.449,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 06:30:07.833,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:06:59.071,UserAssert,onCreateAgent,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:07:00.213,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:07:00.244,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:09:13.955,UserAssert,onCreateAgent,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:09:14.893,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:09:14.907,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:09:36.585,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:09:37.156,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:10:27.828,UserAssert,onCreateAgent,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:10:28.788,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:10:28.812,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:10:31.604,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:10:32.163,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:38:30.335,UserAssert,onCreateAgent,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:38:31.304,UserAssert,syncDataFullStart,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 09:38:31.353,UserAssert,syncDataFullEnd,"imageCount: 15, videoCount: 6, cloudCount: 18, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:09:22.612,UserAssert,onCreateAgent,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:09:23.635,UserAssert,syncDataFullStart,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:11:25.776,UserAssert,onCreateAgent,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:11:26.644,UserAssert,syncDataFullStart,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:11:26.691,UserAssert,syncDataFullEnd,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:16:32.522,UserAssert,onCreateAgent,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:16:33.278,UserAssert,syncDataFullStart,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:16:33.300,UserAssert,syncDataFullEnd,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:18:55.105,UserAssert,onCreateAgent,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:18:56.175,UserAssert,syncDataFullStart,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 12:18:56.212,UserAssert,syncDataFullEnd,"imageCount: 16, videoCount: 6, cloudCount: 19, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:30:16.975,UserAssert,onCreateAgent,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:30:18.352,UserAssert,syncDataFullStart,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:30:18.440,UserAssert,syncDataFullEnd,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:32:48.033,UserAssert,onCreateAgent,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:32:49.066,UserAssert,syncDataFullStart,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:32:49.098,UserAssert,syncDataFullEnd,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:36:12.076,UserAssert,onCreateAgent,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:36:13.028,UserAssert,syncDataFullStart,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:36:13.052,UserAssert,syncDataFullEnd,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:39:29.279,UserAssert,onCreateAgent,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:39:30.336,UserAssert,syncDataFullStart,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 17:39:30.387,UserAssert,syncDataFullEnd,"imageCount: 18, videoCount: 6, cloudCount: 21, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 18:48:05.548,UserAssert,onCreateAgent,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 18:48:07.792,UserAssert,syncDataFullStart,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 18:48:07.831,UserAssert,syncDataFullEnd,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 19:53:08.278,UserAssert,onCreateAgent,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 19:53:09.359,UserAssert,syncDataFullStart,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 19:53:09.395,UserAssert,syncDataFullEnd,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 21:38:53.671,UserAssert,onCreateAgent,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 21:38:54.691,UserAssert,syncDataFullStart,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 21:38:54.755,UserAssert,syncDataFullEnd,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 22:19:39.309,UserAssert,syncDataFullStart,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 22:19:39.903,UserAssert,syncDataFullEnd,"imageCount: 19, videoCount: 6, cloudCount: 22, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 23:51:40.699,UserAssert,syncDataFullStart,"imageCount: 21, videoCount: 6, cloudCount: 24, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 23:53:10.037,UserAssert,onCreateAgent,"imageCount: 22, videoCount: 6, cloudCount: 24, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 23:53:11.018,UserAssert,syncDataFullStart,"imageCount: 22, videoCount: 6, cloudCount: 24, recycleCount: 2, checkPermissionOk: true"
0,2020-04-02 23:53:11.036,UserAssert,syncDataFullEnd,"imageCount: 22, videoCount: 6, cloudCount: 24, recycleCount: 2, checkPermissionOk: true"
0,2020-04-03 01:49:15.240,UserAssert,syncDataFullStart,"imageCount: 22, videoCount: 6, cloudCount: 25, recycleCount: 2, checkPermissionOk: true"
